,all_time_quantity_sold,product_id,seller_id,category_id,brand_id
4038,490,46634155,73012,4642,111461
4039,297,173164642,73012,4642,195495
4040,255,217317583,25203,5350,110682
4041,353,171869909,73012,4642,195495
4042,142,216462048,25203,5350,110682
4043,726,21089128,154163,4294,27464
4044,4325,74975883,154163,4293,27464
4045,2917,54439144,154163,1846,27464
4046,2312,52373199,65686,28944,111461
4047,1696,160440903,65836,1828,19073
4048,378,25319983,49929,1828,18845
4049,703,24255305,64160,1846,111461
4050,389,174029994,65836,1828,19073
4051,2978,53254176,65686,1846,111461
4052,2725,124742926,1,2458,17827
4053,1630,134641513,49929,1828,18845
4054,935,416978,154163,4294,27464
4055,2221,419322,1,1846,18806
4056,7,12477248,329374,4642,111461
4057,976,74573141,154163,4293,27464
4058,2422,17967481,129537,4343,25422
4059,2137,76030024,154163,1846,27464
4060,249,65107101,25203,28840,18802
4061,3469,53704413,65686,1846,111461
4062,884,44012580,25203,1846,18802
4063,258,44012841,25203,2679,18802
4064,101,136981085,49929,1828,927055
4065,408,15215426,73012,28900,111461
4066,2727,138481685,1,6255,19246
4067,143,187392403,25203,28840,18802
4068,321,74311543,154163,4293,27464
4069,957,10001369,25203,2679,18802
4070,2244,38323087,25203,28842,21862
4071,1120,26314426,73012,4642,111461
4072,9979,134561311,783,1828,18845
4073,2638,8608925,65686,28944,111461
4074,490,46634155,73012,4642,111461
4075,297,173164642,73012,4642,195495
4076,255,217317583,25203,5350,110682
4077,353,171869909,73012,4642,195495
4078,142,216462048,25203,5350,110682
4079,726,21089128,154163,4294,27464
4080,4325,74975883,154163,4293,27464
4081,2917,54439144,154163,1846,27464
4082,2312,52373199,65686,28944,111461
4083,1696,160440903,65836,1828,19073
4084,378,25319983,49929,1828,18845
4085,703,24255305,64160,1846,111461
4086,389,174029994,65836,1828,19073
4087,2978,53254176,65686,1846,111461
4088,2725,124742926,1,2458,17827
4089,1630,134641513,49929,1828,18845
4090,935,416978,154163,4294,27464
4091,2221,419322,1,1846,18806
4092,7,12477248,329374,4642,111461
4093,976,74573141,154163,4293,27464
4094,2422,17967481,129537,4343,25422
4095,2137,76030024,154163,1846,27464
4096,249,65107101,25203,28840,18802
4097,1398,806744,45,1828,111460
4098,184,416911,154163,4294,27464
4099,352,73312665,25203,28840,18845
4100,383,68600962,95215,5350,505907
4101,1516,97346988,1,1846,25422
4102,848,53181542,65686,28944,111461
4103,87,709035,217686,4454,112149
4104,1019,32246331,65686,28944,111461
4105,1074,67619329,27572,28906,18991
4106,726,74561661,154163,4294,27464
4107,212,9979633,73012,28920,111461
4108,288,110055062,73012,5350,111461
4109,3469,53704413,65686,1846,111461
4110,884,44012580,25203,1846,18802
4111,258,44012841,25203,2679,18802
4112,101,136981085,49929,1828,927055
4113,408,15215426,73012,28900,111461
4114,2727,138481685,1,6255,19246
4115,143,187392403,25203,28840,18802
4116,321,74311543,154163,4293,27464
4117,957,10001369,25203,2679,18802
4118,2244,38323087,25203,28842,21862
4119,1120,26314426,73012,4642,111461
4120,9979,134561311,783,1828,18845
4121,2638,8608925,65686,28944,111461
4122,490,46634155,73012,4642,111461
4123,297,173164642,73012,4642,195495
4124,255,217317583,25203,5350,110682
4125,353,171869909,73012,4642,195495
4126,142,216462048,25203,5350,110682
4127,726,21089128,154163,4294,27464
4128,4325,74975883,154163,4293,27464
4129,2917,54439144,154163,1846,27464
4130,2312,52373199,65686,28944,111461
4131,1696,160440903,65836,1828,19073
4132,378,25319983,49929,1828,18845
4133,703,24255305,64160,1846,111461
4134,389,174029994,65836,1828,19073
4135,2978,53254176,65686,1846,111461
4136,2725,124742926,1,2458,17827
4137,1630,134641513,49929,1828,18845
4138,935,416978,154163,4294,27464
4139,2221,419322,1,1846,18806
4140,7,12477248,329374,4642,111461
4141,976,74573141,154163,4293,27464
4142,2422,17967481,129537,4343,25422
4143,2137,76030024,154163,1846,27464
4144,249,65107101,25203,28840,18802
4145,1398,806744,45,1828,111460
4146,184,416911,154163,4294,27464
4147,352,73312665,25203,28840,18845
4148,383,68600962,95215,5350,505907
4149,1516,97346988,1,1846,25422
4150,848,53181542,65686,28944,111461
4151,87,709035,217686,4454,112149
4152,1019,32246331,65686,28944,111461
4153,1074,67619329,27572,28906,18991
4154,726,74561661,154163,4294,27464
4155,212,9979633,73012,28920,111461
4156,288,110055062,73012,5350,111461
4157,3469,53704413,65686,1846,111461
4158,884,44012580,25203,1846,18802
4159,258,44012841,25203,2679,18802
4160,101,136981085,49929,1828,927055
4161,408,15215426,73012,28900,111461
4162,2727,138481685,1,6255,19246
4163,143,187392403,25203,28840,18802
4164,321,74311543,154163,4293,27464
4165,957,10001369,25203,2679,18802
4166,2244,38323087,25203,28842,21862
4167,1120,26314426,73012,4642,111461
4168,9979,134561311,783,1828,18845
4169,2638,8608925,65686,28944,111461
4170,490,46634155,73012,4642,111461
4171,297,173164642,73012,4642,195495
4172,255,217317583,25203,5350,110682
4173,353,171869909,73012,4642,195495
4174,142,216462048,25203,5350,110682
4175,726,21089128,154163,4294,27464
4176,4325,74975883,154163,4293,27464
4177,2917,54439144,154163,1846,27464
4178,2312,52373199,65686,28944,111461
4179,1696,160440903,65836,1828,19073
4180,378,25319983,49929,1828,18845
4181,408,15215426,73012,28900,111461
4182,2727,138481685,1,6255,19246
4183,143,187392403,25203,28840,18802
4184,321,74311543,154163,4293,27464
4185,957,10001369,25203,2679,18802
4186,2244,38323087,25203,28842,21862
4187,1120,26314426,73012,4642,111461
4188,9979,134561311,783,1828,18845
4189,2638,8608925,65686,28944,111461
4190,490,46634155,73012,4642,111461
4191,297,173164642,73012,4642,195495
4192,255,217317583,25203,5350,110682
4193,353,171869909,73012,4642,195495
4194,142,216462048,25203,5350,110682
4195,726,21089128,154163,4294,27464
4196,4325,74975883,154163,4293,27464
4197,2917,54439144,154163,1846,27464
4198,2312,52373199,65686,28944,111461
4199,1696,160440903,65836,1828,19073
4200,378,25319983,49929,1828,18845
4201,703,24255305,64160,1846,111461
4202,389,174029994,65836,1828,19073
4203,2978,53254176,65686,1846,111461
4204,2725,124742926,1,2458,17827
4205,1630,134641513,49929,1828,18845
4206,935,416978,154163,4294,27464
4207,2221,419322,1,1846,18806
4208,7,12477248,329374,4642,111461
4209,976,74573141,154163,4293,27464
4210,2422,17967481,129537,4343,25422
4211,2137,76030024,154163,1846,27464
4212,249,65107101,25203,28840,18802
4213,1398,806744,45,1828,111460
4214,184,416911,154163,4294,27464
4215,352,73312665,25203,28840,18845
4216,383,68600962,95215,5350,505907
4217,1516,97346988,1,1846,25422
4218,848,53181542,65686,28944,111461
4219,87,709035,217686,4454,112149
4220,1019,32246331,65686,28944,111461
4221,1074,67619329,27572,28906,18991
4222,726,74561661,154163,4294,27464
4223,212,9979633,73012,28920,111461
4224,288,110055062,73012,5350,111461
4225,3469,53704413,65686,1846,111461
4226,884,44012580,25203,1846,18802
4227,258,44012841,25203,2679,18802
4228,101,136981085,49929,1828,927055
4229,408,15215426,73012,28900,111461
4230,2727,138481685,1,6255,19246
4231,143,187392403,25203,28840,18802
4232,321,74311543,154163,4293,27464
4233,957,10001369,25203,2679,18802
4234,2244,38323087,25203,28842,21862
4235,1120,26314426,73012,4642,111461
4236,9979,134561311,783,1828,18845
4237,2638,8608925,65686,28944,111461
4238,490,46634155,73012,4642,111461
4239,297,173164642,73012,4642,195495
4240,255,217317583,25203,5350,110682
4241,353,171869909,73012,4642,195495
4242,142,216462048,25203,5350,110682
4243,726,21089128,154163,4294,27464
4244,4325,74975883,154163,4293,27464
4245,2917,54439144,154163,1846,27464
4246,2312,52373199,65686,28944,111461
4247,1696,160440903,65836,1828,19073
4248,378,25319983,49929,1828,18845
4249,703,24255305,64160,1846,111461
4250,389,174029994,65836,1828,19073
4251,2978,53254176,65686,1846,111461
4252,2725,124742926,1,2458,17827
4253,1630,134641513,49929,1828,18845
4254,935,416978,154163,4294,27464
4255,2221,419322,1,1846,18806
4256,7,12477248,329374,4642,111461
4257,976,74573141,154163,4293,27464
4258,2422,17967481,129537,4343,25422
4259,2137,76030024,154163,1846,27464
4260,249,65107101,25203,28840,18802
4261,1398,806744,45,1828,111460
4262,184,416911,154163,4294,27464
4263,352,73312665,25203,28840,18845
4264,383,68600962,95215,5350,505907
4265,1516,97346988,1,1846,25422
4266,848,53181542,65686,28944,111461
4267,87,709035,217686,4454,112149
4268,1019,32246331,65686,28944,111461
4269,1074,67619329,27572,28906,18991
4270,726,74561661,154163,4294,27464
4271,212,9979633,73012,28920,111461
4272,288,110055062,73012,5350,111461
4273,3469,53704413,65686,1846,111461
4274,884,44012580,25203,1846,18802
4275,258,44012841,25203,2679,18802
4276,101,136981085,49929,1828,927055
4277,408,15215426,73012,28900,111461
4278,2727,138481685,1,6255,19246
4279,143,187392403,25203,28840,18802
4280,321,74311543,154163,4293,27464
4281,957,10001369,25203,2679,18802
4282,2244,38323087,25203,28842,21862
4283,1120,26314426,73012,4642,111461
4284,9979,134561311,783,1828,18845
4285,2638,8608925,65686,28944,111461
4286,490,46634155,73012,4642,111461
4287,297,173164642,73012,4642,195495
4288,255,217317583,25203,5350,110682
4289,353,171869909,73012,4642,195495
4290,142,216462048,25203,5350,110682
4291,726,21089128,154163,4294,27464
4292,4325,74975883,154163,4293,27464
4293,2917,54439144,154163,1846,27464
4294,2312,52373199,65686,28944,111461
4295,1696,160440903,65836,1828,19073
4296,378,25319983,49929,1828,18845
4297,703,24255305,64160,1846,111461
4298,389,174029994,65836,1828,19073
4299,2978,53254176,65686,1846,111461
4300,2725,124742926,1,2458,17827
4301,726,21089128,154163,4294,27464
4302,4325,74975883,154163,4293,27464
4303,2917,54439144,154163,1846,27464
4304,2312,52373199,65686,28944,111461
4305,1696,160440903,65836,1828,19073
4306,378,25319983,49929,1828,18845
4307,703,24255305,64160,1846,111461
4308,389,174029994,65836,1828,19073
4309,2978,53254176,65686,1846,111461
4310,2725,124742926,1,2458,17827
4311,1630,134641513,49929,1828,18845
4312,935,416978,154163,4294,27464
4313,2221,419322,1,1846,18806
4314,7,12477248,329374,4642,111461
4315,976,74573141,154163,4293,27464
4316,2422,17967481,129537,4343,25422
4317,2137,76030024,154163,1846,27464
4318,249,65107101,25203,28840,18802
4319,1398,806744,45,1828,111460
4320,184,416911,154163,4294,27464
4321,352,73312665,25203,28840,18845
4322,383,68600962,95215,5350,505907
4323,1516,97346988,1,1846,25422
4324,848,53181542,65686,28944,111461
4325,87,709035,217686,4454,112149
4326,1019,32246331,65686,28944,111461
4327,1074,67619329,27572,28906,18991
4328,726,74561661,154163,4294,27464
4329,212,9979633,73012,28920,111461
4330,288,110055062,73012,5350,111461
4331,3469,53704413,65686,1846,111461
4332,884,44012580,25203,1846,18802
4333,258,44012841,25203,2679,18802
4334,101,136981085,49929,1828,927055
4335,408,15215426,73012,28900,111461
4336,2727,138481685,1,6255,19246
4337,143,187392403,25203,28840,18802
4338,321,74311543,154163,4293,27464
4339,957,10001369,25203,2679,18802
4340,2244,38323087,25203,28842,21862
4341,1120,26314426,73012,4642,111461
4342,9979,134561311,783,1828,18845
4343,2638,8608925,65686,28944,111461
4344,490,46634155,73012,4642,111461
4345,297,173164642,73012,4642,195495
4346,255,217317583,25203,5350,110682
4347,353,171869909,73012,4642,195495
4348,142,216462048,25203,5350,110682
4349,726,21089128,154163,4294,27464
4350,4325,74975883,154163,4293,27464
4351,2917,54439144,154163,1846,27464
4352,2312,52373199,65686,28944,111461
4353,1696,160440903,65836,1828,19073
4354,378,25319983,49929,1828,18845
4355,703,24255305,64160,1846,111461
4356,389,174029994,65836,1828,19073
4357,2978,53254176,65686,1846,111461
4358,2725,124742926,1,2458,17827
4359,1630,134641513,49929,1828,18845
4360,935,416978,154163,4294,27464
4361,2221,419322,1,1846,18806
4362,7,12477248,329374,4642,111461
4363,976,74573141,154163,4293,27464
4364,2422,17967481,129537,4343,25422
4365,2137,76030024,154163,1846,27464
4366,249,65107101,25203,28840,18802
4367,1398,806744,45,1828,111460
4368,184,416911,154163,4294,27464
4369,352,73312665,25203,28840,18845
4370,383,68600962,95215,5350,505907
4371,1516,97346988,1,1846,25422
4372,848,53181542,65686,28944,111461
4373,87,709035,217686,4454,112149
4374,1019,32246331,65686,28944,111461
4375,1074,67619329,27572,28906,18991
4376,726,74561661,154163,4294,27464
4377,212,9979633,73012,28920,111461
4378,288,110055062,73012,5350,111461
4379,3469,53704413,65686,1846,111461
4380,884,44012580,25203,1846,18802
4381,258,44012841,25203,2679,18802
4382,101,136981085,49929,1828,927055
4383,408,15215426,73012,28900,111461
4384,2727,138481685,1,6255,19246
4385,143,187392403,25203,28840,18802
4386,321,74311543,154163,4293,27464
4387,957,10001369,25203,2679,18802
4388,2244,38323087,25203,28842,21862
4389,1120,26314426,73012,4642,111461
4390,9979,134561311,783,1828,18845
4391,2638,8608925,65686,28944,111461
4392,490,46634155,73012,4642,111461
4393,297,173164642,73012,4642,195495
4394,255,217317583,25203,5350,110682
4395,353,171869909,73012,4642,195495
4396,142,216462048,25203,5350,110682
4397,726,21089128,154163,4294,27464
4398,4325,74975883,154163,4293,27464
4399,2917,54439144,154163,1846,27464
4400,2312,52373199,65686,28944,111461
4401,1696,160440903,65836,1828,19073
4402,378,25319983,49929,1828,18845
4403,703,24255305,64160,1846,111461
4404,389,174029994,65836,1828,19073
4405,2978,53254176,65686,1846,111461
4406,2725,124742926,1,2458,17827
4407,1630,134641513,49929,1828,18845
4408,935,416978,154163,4294,27464
4409,2221,419322,1,1846,18806
4410,7,12477248,329374,4642,111461
4411,976,74573141,154163,4293,27464
4412,2422,17967481,129537,4343,25422
4413,2137,76030024,154163,1846,27464
4414,249,65107101,25203,28840,18802
4415,1398,806744,45,1828,111460
4416,184,416911,154163,4294,27464
4417,352,73312665,25203,28840,18845
4418,383,68600962,95215,5350,505907
4419,1516,97346988,1,1846,25422
4420,848,53181542,65686,28944,111461
4421,935,416978,154163,4294,27464
4422,2221,419322,1,1846,18806
4423,7,12477248,329374,4642,111461
4424,976,74573141,154163,4293,27464
4425,2422,17967481,129537,4343,25422
4426,2137,76030024,154163,1846,27464
4427,249,65107101,25203,28840,18802
4428,1398,806744,45,1828,111460
4429,184,416911,154163,4294,27464
4430,352,73312665,25203,28840,18845
4431,383,68600962,95215,5350,505907
4432,1516,97346988,1,1846,25422
4433,848,53181542,65686,28944,111461
4434,87,709035,217686,4454,112149
4435,1019,32246331,65686,28944,111461
4436,1074,67619329,27572,28906,18991
4437,726,74561661,154163,4294,27464
4438,212,9979633,73012,28920,111461
4439,288,110055062,73012,5350,111461
4440,3469,53704413,65686,1846,111461
4441,884,44012580,25203,1846,18802
4442,258,44012841,25203,2679,18802
4443,101,136981085,49929,1828,927055
4444,408,15215426,73012,28900,111461
4445,2727,138481685,1,6255,19246
4446,143,187392403,25203,28840,18802
4447,321,74311543,154163,4293,27464
4448,957,10001369,25203,2679,18802
4449,2244,38323087,25203,28842,21862
4450,1120,26314426,73012,4642,111461
4451,9979,134561311,783,1828,18845
4452,2638,8608925,65686,28944,111461
4453,490,46634155,73012,4642,111461
4454,297,173164642,73012,4642,195495
4455,255,217317583,25203,5350,110682
4456,353,171869909,73012,4642,195495
4457,142,216462048,25203,5350,110682
4458,726,21089128,154163,4294,27464
4459,4325,74975883,154163,4293,27464
4460,2917,54439144,154163,1846,27464
4461,2312,52373199,65686,28944,111461
4462,1696,160440903,65836,1828,19073
4463,378,25319983,49929,1828,18845
4464,703,24255305,64160,1846,111461
4465,389,174029994,65836,1828,19073
4466,2978,53254176,65686,1846,111461
4467,2725,124742926,1,2458,17827
4468,1630,134641513,49929,1828,18845
4469,935,416978,154163,4294,27464
4470,2221,419322,1,1846,18806
4471,7,12477248,329374,4642,111461
4472,976,74573141,154163,4293,27464
4473,2422,17967481,129537,4343,25422
4474,2137,76030024,154163,1846,27464
4475,249,65107101,25203,28840,18802
4476,1398,806744,45,1828,111460
4477,184,416911,154163,4294,27464
4478,352,73312665,25203,28840,18845
4479,383,68600962,95215,5350,505907
4480,1516,97346988,1,1846,25422
4481,848,53181542,65686,28944,111461
4482,87,709035,217686,4454,112149
4483,1019,32246331,65686,28944,111461
4484,1074,67619329,27572,28906,18991
4485,726,74561661,154163,4294,27464
4486,212,9979633,73012,28920,111461
4487,288,110055062,73012,5350,111461
4488,3469,53704413,65686,1846,111461
4489,884,44012580,25203,1846,18802
4490,258,44012841,25203,2679,18802
4491,101,136981085,49929,1828,927055
4492,408,15215426,73012,28900,111461
4493,2727,138481685,1,6255,19246
4494,143,187392403,25203,28840,18802
4495,321,74311543,154163,4293,27464
4496,957,10001369,25203,2679,18802
4497,2244,38323087,25203,28842,21862
4498,1120,26314426,73012,4642,111461
4499,9979,134561311,783,1828,18845
4500,2638,8608925,65686,28944,111461
4501,490,46634155,73012,4642,111461
4502,297,173164642,73012,4642,195495
4503,255,217317583,25203,5350,110682
4504,353,171869909,73012,4642,195495
4505,142,216462048,25203,5350,110682
4506,726,21089128,154163,4294,27464
4507,4325,74975883,154163,4293,27464
4508,2917,54439144,154163,1846,27464
4509,2312,52373199,65686,28944,111461
4510,1696,160440903,65836,1828,19073
4511,378,25319983,49929,1828,18845
4512,703,24255305,64160,1846,111461
4513,389,174029994,65836,1828,19073
4514,2978,53254176,65686,1846,111461
4515,2725,124742926,1,2458,17827
4516,1630,134641513,49929,1828,18845
4517,935,416978,154163,4294,27464
4518,2221,419322,1,1846,18806
4519,7,12477248,329374,4642,111461
4520,976,74573141,154163,4293,27464
4521,2422,17967481,129537,4343,25422
4522,2137,76030024,154163,1846,27464
4523,249,65107101,25203,28840,18802
4524,1398,806744,45,1828,111460
4525,184,416911,154163,4294,27464
